date,spot,deposit,contributed,wheel_equity,wheel_net_pnl,wheel_cash,wheel_shares,wheel_twr,wheel_drawdown,floor_equity,floor_net_pnl,floor_cash,floor_shares,floor_twr,floor_drawdown,dca_equity,dca_net_pnl,dca_cash,dca_shares,dca_twr,dca_drawdown,wheel_option_liability,wheel_collateral,wheel_state,wheel_premiums,wheel_stock_realized,wheel_stock_unrealized,wheel_dividends,wheel_interest,floor_option_liability,floor_collateral,floor_state,floor_premiums,floor_stock_realized,floor_stock_unrealized,floor_dividends,floor_interest,dca_dividends,dca_bought
2019-09-23,298.2099914550781,0.0,100000,105323.44275262346,5323.442752623465,75502.44360711565,100,0.053234427526236194,-0.0009142968188703415,107735.42220494935,7735.422204949355,77914.42305944154,100,0.07735422204949649,-0.0008938458480730604,111262.84637182619,11262.846371826192,2714.4094821777608,364,0.11262846371826196,-0.00784209745223785,0.0,0.0,STOCK,4952.743607115652,-400.0,220.9991455078125,549.7,0.0,0.0,0.0,STOCK,4441.423059441534,2400.0,220.9991455078125,673.0,0.0,2690.149,0
2019-09-24,295.8699951171875,0.0,100000,105070.7422624806,5070.742262480606,75662.7767424766,100,0.05070742262480765,-0.0033113837378915267,107482.7217148065,7482.721714806496,78074.7561948025,100,0.07482721714806795,-0.003237314780497491,110411.087704834,10411.087704834004,2714.4094821777608,364,0.1041108770483401,-0.015437436957535966,179.03399171474496,0.0,COVERED_CALL,5113.076742476612,-400.0,-13.00048828125,549.7,0.0,179.03399171474496,0.0,COVERED_CALL,4601.756194802494,2400.0,-13.00048828125,673.0,0.0,2690.149,0
2019-09-25,297.6199951171875,0.0,100000,105141.69385557558,5141.693855575577,75662.7767424766,100,0.05141693855575724,-0.002638345329475711,107553.67330790147,7553.673307901467,78074.7561948025,100,0.07553673307901776,-0.0025793308801492776,111048.087704834,11048.087704834004,2714.4094821777608,364,0.11048087704834009,-0.009757152796812218,283.08239861977745,0.0,COVERED_CALL,5113.076742476612,-400.0,161.99951171875,549.7,0.0,283.08239861977745,0.0,COVERED_CALL,4601.756194802494,2400.0,161.99951171875,673.0,0.0,2690.149,0
2019-09-26,297.0,0.0,100000,105139.46073786166,5139.460737861664,75662.7767424766,100,0.05139460737861801,-0.0026595284196140323,107551.44019018755,7551.4401901875535,78074.7561948025,100,0.07551440190187875,-0.002600040147400784,110822.40948217775,10822.409482177754,2714.4094821777608,364,0.10822409482177764,-0.01176958047903287,223.31600461493943,0.0,COVERED_CALL,5113.076742476612,-400.0,100.0,549.7,0.0,223.31600461493943,0.0,COVERED_CALL,4601.756194802494,2400.0,100.0,673.0,0.0,2690.149,0
2019-09-27,295.3999938964844,0.0,100000,105025.79504295543,5025.795042955433,75662.7767424766,100,0.05025795042955572,-0.0037377477386472124,107437.77449528132,7437.774495281323,78074.7561948025,100,0.07437774495281646,-0.0036541418808189174,110240.00726049807,10240.007260498067,2714.4094821777608,364,0.10240007260498074,-0.016963002951524975,176.98108916961374,0.0,COVERED_CALL,5113.076742476612,-400.0,-60.0006103515625,549.7,0.0,176.98108916961374,0.0,COVERED_CALL,4601.756194802494,2400.0,-60.0006103515625,673.0,0.0,2690.149,0
2019-09-30,296.7699890136719,0.0,100000,105123.06887289342,5123.068872893418,75662.7767424766,100,0.05123068872893577,-0.0028150197092093876,107535.04832521931,7535.048325219308,78074.7561948025,100,0.07535048325219629,-0.0027520534113081307,110738.68548315432,10738.685483154317,2714.4094821777608,364,0.10738685483154331,-0.012516167771851161,216.70677095037948,0.0,COVERED_CALL,5113.076742476612,-400.0,76.9989013671875,549.7,0.0,216.70677095037948,0.0,COVERED_CALL,4601.756194802494,2400.0,76.9989013671875,673.0,0.0,2690.149,0
2019-10-01,293.239990234375,0.0,100000,104878.79502453009,4878.795024530089,75662.7767424766,100,0.04878795024530236,-0.005132172502382515,107290.77447685598,7290.774476855979,78074.7561948025,100,0.07290774476856288,-0.005017376182623878,109453.76592749025,9453.765927490254,2714.4094821777608,364,0.09453765927490276,-0.02397410843094494,107.98074138401105,0.0,COVERED_CALL,5113.076742476612,-400.0,-276.0009765625,549.7,0.0,107.98074138401105,0.0,COVERED_CALL,4601.756194802494,2400.0,-276.0009765625,673.0,0.0,2690.149,0
2019-10-02,288.0599975585937,0.0,100000,104400.12247309684,4400.122473096839,75662.7767424766,100,0.04400122473096979,-0.009672803630112026,106812.10192542274,6812.101925422743,78074.7561948025,100,0.06812101925423053,-0.009456442574833912,107568.24859350586,7568.248593505865,2714.4094821777608,364,0.07568248593505889,-0.040787725773176575,68.65402523912097,0.0,COVERED_CALL,5113.076742476612,-400.0,-794.0002441406323,549.7,0.0,68.65402523912097,0.0,COVERED_CALL,4601.756194802494,2400.0,-794.0002441406323,673.0,0.0,2690.149,0
2019-10-03,290.4200134277344,0.0,100000,104578.82107343343,4578.821073433428,75662.7767424766,100,0.0457882107343357,-0.007977689872825322,106990.80052575932,6990.800525759318,78074.7561948025,100,0.06990800525759622,-0.007799245084161188,108427.29436987307,8427.294369873067,2714.4094821777608,364,0.08427294369873084,-0.03312740533858449,125.95701181662207,0.0,COVERED_CALL,5113.076742476612,-400.0,-557.9986572265625,549.7,0.0,125.95701181662207,0.0,COVERED_CALL,4601.756194802494,2400.0,-557.9986572265625,673.0,0.0,2690.149,0
2019-10-04,294.3500061035156,0.0,100000,104934.01396343538,4934.013963435384,75662.7767424766,100,0.04934013963435535,-0.004608372188195098,107345.99341576127,7345.993415761273,78074.7561948025,100,0.07345993415761587,-0.004505292222150126,109857.81170385744,9857.811703857442,2714.4094821777608,364,0.09857811703857466,-0.0203711338254412,163.7633893927851,0.0,COVERED_CALL,5113.076742476612,-400.0,-164.9993896484375,549.7,0.0,163.7633893927851,0.0,COVERED_CALL,4601.756194802494,2400.0,-164.9993896484375,673.0,0.0,2690.149,0
